denom,cases,primary,pm25,pmcoarse,hs_orless,poverty
5435,35,0,8.60841764883639,8.20080829414018,45.4,5
3477,18,1,9.31998776622395,6.42837974584157,48.5,6.6
55,1,0,NA,NA,NA,NA
3888,16,0,7.67183504660761,6.44008733507035,7.3,0.6
3405,6,0,7.4529676517048,7.26929107239076,37.9,5
9304,35,0,9.21573741980063,7.52379915553428,52,14.8
5697,18,0,9.06808968796055,6.73288802405994,19.8,2.9
102,0,0,4.86160711571814,6.50956271726969,41.7,4.1
3633,13,1,9.0134389763389,6.56477861995666,25.2,2.1
55,0,0,7.51091235288825,6.6975216562895,70.3,0
58,0,0,NA,NA,NA,NA
2861,8,0,8.12278724014428,5.56213046997605,32.6,2.7
1351,5,0,7.57653336113496,7.6131747757459,38.1,12.1
83,1,0,5.26537333950628,6.36241782515276,10.7,0
1832,6,0,5.21921322771599,6.12739610626499,23.8,3.2
20,0,0,7.99767080966682,6.10287607534173,45.4,NA
45,0,0,4.96005609528466,6.39273274381631,24.1,0
8576,36,1,8.68572027393569,8.53082717707929,41.4,7.6
4505,17,0,9.07013367902854,8.91329957255605,48.1,15.5
3627,13,0,8.62761756133431,8.24285670647022,49,5.1
3939,17,0,8.87384975292206,8.57281915186955,49.9,4.7
223,5,0,NA,NA,NA,NA
2096,10,0,9.07904283178007,6.51033532003652,11.2,4.7
3995,14,0,8.5008354956121,5.91214808790514,15.1,0.9
3051,6,1,7.82448389002163,6.14290838671176,39.3,6.6
192,0,0,8.47656719715004,6.28121907212177,23.8,4.5
8776,21,0,8.57113549526929,7.27635723729562,38.2,5.9
3046,8,0,8.92732946507921,6.23767206307774,16.1,2.7
4334,7,0,7.32127101367086,7.58750447111091,45,12.7
5405,10,0,7.98671548685559,8.91367068266422,44,18.8
7657,15,0,7.69726595885366,7.66883465577801,33,7.4
69,0,0,7.19135635448035,7.14641345579127,2.1,2.7
8649,71,0,8.37763512116658,6.54721081720186,20.2,1
3254,12,0,8.87291524067275,7.41080349764265,14.8,2.9
3092,16,0,8.84529013120905,7.70850767497905,13.5,2.9
5871,33,1,8.73149680271223,6.75136675427119,12.4,1.8
1722,58,0,5.63170061670007,6.23313064448836,25.9,3.7
4685,27,2,8.89286464938701,9.42377208483792,65.4,25.4
4291,14,1,8.40356644759369,8.07869331126012,29.7,5.7
3149,19,0,8.91206272324007,9.07620857387403,66.3,22.5
405,1,0,NA,NA,NA,NA
6097,12,1,8.6086765804445,8.0276149952894,37,15.8
4335,16,0,8.69112760931302,9.3251888337755,50.6,21.8
3329,9,0,8.18848092568736,9.00672367940506,43.7,27.8
3290,15,0,8.32528902371758,9.13035622412566,24.9,12.5
2242,13,0,8.68538402523938,9.77067325224183,22.5,17.3
4025,11,0,8.4746788548633,8.70527086524289,12.2,4.1
6554,19,0,8.05234134610735,7.35854369845437,10.8,3.3
2772,14,0,8.71556433515583,9.72755064364325,42.8,18.3
17,1,0,8.54553520218697,8.23814597716549,29.5,0
78,0,0,NA,NA,NA,NA
23,0,0,NA,NA,NA,NA
2594,5,0,8.25114329890259,8.31803057659064,8.7,0.5
3535,14,0,8.03806219307967,6.3693110799648,33.3,11.1
110,0,0,NA,NA,NA,NA
2866,14,1,8.46893329731711,8.51053131988645,68.9,27.5
121,0,0,NA,NA,NA,NA
84,1,0,NA,NA,NA,NA
3,0,0,NA,NA,NA,NA
34,0,0,NA,NA,NA,NA
152,0,0,NA,NA,NA,NA
116,2,0,NA,NA,NA,NA
2611,9,0,8.25389054450093,8.92558796338351,23.5,7.4
2535,12,0,8.2549075718472409,8.66155675258761,19.6,12.4
1119,2,0,8.24096805222464,8.29781507452693,9,15.3
2367,2,0,7.97123659577222,7.69095424161069,6.9,2.8
2246,3,0,8.21043996778338,9.10688472925469,11.8,7
3075,2,0,7.75012232994691,7.50858429039598,5.8,1.9
2763,5,0,7.54889286787565,6.88700422275779,4.5,2.8
1223,4,0,8.03408705874707,7.90766118576295,6.7,4.8
807,0,0,7.78655145275002,8.08967103163222,29.6,15.2
84,1,0,NA,NA,NA,NA
5,0,0,7.92337710848353,7.5275139265709,3.6,11.5
2720,11,1,7.13494041343898,7.56195781334809,57.8,22
191,1,0,NA,NA,NA,NA
3852,8,1,7.45790088740661,7.23082778418426,32.7,5.6
4801,21,0,7.817744368933,8.75246543493947,46.7,18.6
1985,2,0,7.84980701332277,8.57815289637725,35.1,6.3
6860,22,0,7.48131755571153,7.98679117759224,54.1,13
71,0,0,NA,NA,NA,NA
167,0,0,NA,NA,NA,NA
195,1,0,NA,NA,NA,NA
5883,21,1,6.37897952979946,7.11137842959397,31.1,8.2
6590,20,0,6.04101857281612,6.95339755271498,22.6,2.5
2655,12,0,6.04409184495292,6.87197130580962,13,2.1
275,2,0,NA,NA,NA,NA
61,0,0,NA,NA,NA,NA
127,0,0,NA,NA,NA,NA
154,0,0,NA,NA,NA,NA
3088,4,0,6.50837118469519,6.90445060535345,7.8,2.2
93,0,0,3.95215098992018,5.93092197604781,24.6,0
368,3,0,3.8061727399698,6.02827080457782,21.2,0
296,0,0,5.11556193193931,5.97663398326493,19,19.5
1571,2,0,6.52642582459867,7.61818481418361,15.4,1.6
147,2,0,NA,NA,NA,NA
4884,17,1,5.13977731990182,7.72561571083322,35.9,5.8
60,0,0,4.04942568448947,5.8188573486865796,0,0
1260,0,0,5.52497416903116,6.12522685882269,10.7,4.3
1174,8,0,5.01833820842909,7.48048377452915,34,7.4
140,0,0,5.06627820825413,5.72316962776238,16,5.9
259,0,0,4.28103259525692,5.64239543202563,29.8,3.4
106,0,0,4.88615445689505,5.63419601592635,31.4,0
1223,3,0,6.3079902829965,7.27966512684346,11.5,0
34,0,0,4.30460028873253,5.83568331982628,19.2,0
5433,11,0,6.0229930545962,6.77019989708919,9.5,2.7
272,0,0,NA,NA,NA,NA
3100,4,0,5.65234940488695,6.72069077157289,27,2
90,0,0,5.10624054330944,5.94408646877678,18.8,2.1
4152,16,0,5.54991847591466,6.85500763697741,26.3,3
325,1,0,NA,NA,NA,NA
3049,12,0,5.99353861955008,6.96294513158494,22.8,6.2
28,0,0,4.84117784086215,5.86033996505309,76.2,0
766,1,0,4.99121406603121,6.77576145593214,27.7,1.1
4872,12,0,4.69550219840892,6.23517161675864,28.6,5.4
199,1,0,NA,NA,NA,NA
5369,28,1,5.32848445676017,6.43097471626389,34.3,5.5
85,0,0,NA,NA,NA,NA
377,0,0,4.50849714759574,5.88644353516745,19,9.3
505,1,0,5.88495220663386,6.52956052045073,9.7,1.4
2242,3,0,5.87629410876861,6.69507915079845,13.8,4.1
98,0,0,5.13003110599407,5.77329991078972,0,0
44,0,0,6.78208051648893,8.07224504384243,70.1,0
2084,5,0,6.24437991148343,6.83159671981064,8.9,11
320,2,0,NA,NA,NA,NA
157,0,0,5.46424230298496,6.36489377776095,9.1,0
89,0,0,4.13826709338683,5.84653566559877,17.5,0
59,1,1,3.93236043536268,5.65774686452707,76.6,0
316,0,0,5.37771032450703,6.07475776545294,8.9,0
7,0,0,NA,NA,NA,NA
143,1,0,NA,NA,NA,NA
107,0,0,NA,NA,NA,NA
118,0,0,NA,NA,NA,NA
139,0,0,NA,NA,NA,NA
146,0,0,NA,NA,NA,NA
400,2,0,NA,NA,NA,NA
267,1,0,7.88188830755237,7.38660765734767,61.1,9.7
4064,8,0,5.52187309934788,8.72849811013892,15.9,5.6
578,3,0,5.51785710001158,9.7992741071461,34.4,4.6
802,2,0,5.45283299615141,7.59483171202047,16.4,5
1030,3,0,5.54456383894658,7.0341782216374,26.7,2.5
108,0,0,5.54445360694706,8.18965629494614,17.7,0
5698,19,0,8.0225817335405,10.4003683070548,22.8,4
90,0,0,NA,NA,NA,NA
1699,6,0,5.64917429339545,9.96436476778497,28.2,4.5
163,0,0,NA,NA,NA,NA
1005,9,0,5.06950791971617,10.4869837241463,78.7,14.3
37,0,0,7.37621412150438,8.89343253713998,NA,NA
7050,15,0,6.7918668833717,7.74821801676433,10,2.8
176,0,0,NA,NA,NA,NA
93,0,0,5.16020062452102,7.718338792109,24.5,1.3
953,1,0,5.46264465860292,7.85960450937611,18.6,5.1
1072,8,0,5.87953413337156,10.6156754395678,74.9,20.3
5805,14,0,6.22995793814608,9.23231931047757,44.8,7.6
523,0,0,NA,NA,NA,NA
5051,14,0,6.10542372973042,9.40808056272755,50.2,9.4
396,2,1,NA,NA,NA,NA
2,0,0,NA,NA,NA,NA
2531,8,0,6.77063335445275,8.26749849261946,8.5,1.4
662,0,0,NA,NA,NA,NA
4398,15,2,6.87870156081594,8.32910903545191,12.6,2.8
1193,4,0,5.93736434956402,7.51627476952094,11.2,2.1
7108,15,0,8.70718608941318,8.20878526294453,33.8,4.8
154,0,0,NA,NA,NA,NA
5287,9,0,7.00646648519961,7.94641637663542,31.1,7.3
370,0,0,NA,NA,NA,NA
210,0,0,5.18282860012581,10.2466537706634,56.1,13.2
99,0,0,5.40447069037961,8.17994326432997,42.8,0
40,0,0,NA,NA,NA,NA
97,1,0,6.77865257838891,10.3874159269417,41.1,10.4
40,0,0,NA,NA,NA,NA
596,0,0,5.55487026418833,10.1680257465659,35.2,8.4
994,0,0,6.77210089113075,8.90556555651095,45.2,7.7
4212,12,0,8.95788572414805,11.2021930468069,34.2,6.3
6628,10,0,8.61132507122955,10.671830578639,23,5.7
123,0,0,NA,NA,NA,NA
5,0,0,9.07267860039472,11.5157994228147,10.7,0
1645,7,0,9.09080180757854,10.883349150939,14.7,6.3
130,0,0,NA,NA,NA,NA
69,0,0,NA,NA,NA,NA
5727,17,0,5.27887051426556,8.45549435405674,22.3,6.1
411,3,0,NA,NA,NA,NA
4473,23,0,5.5175486406497,9.64703593469615,25.6,5.4
278,0,0,NA,NA,NA,NA
26,0,0,5.29157712819786,8.8600184204118,4.7,9.1
1354,8,0,5.45010061178987,8.37558081375722,25.1,3.3
2134,8,0,5.50726176971837,8.10853557921028,17.5,2.4
160,2,0,NA,NA,NA,NA
6498,22,0,6.54888758077328,7.76892594249649,7.6,2.2
90,0,0,NA,NA,NA,NA
1796,3,0,5.49128442720695,8.18331506791751,24.9,6.1
106,0,0,6.66773198209325,9.8584775550412,21.3,3.8
8738,19,0,5.58118502671876,9.80301322069998,59.3,14.9
514,2,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
671,1,0,NA,NA,NA,NA
48,0,0,NA,NA,NA,NA
52,1,0,NA,NA,NA,NA
218,1,0,NA,NA,NA,NA
1348,3,0,9.13178542826709,11.6050257946922,52.4,17.6
5551,8,0,8.55751367448986,10.768559656716,59.1,13.4
4898,7,0,9.1828179723372,11.3211399935521,44.7,15.9
386,0,0,9.19782628620232,11.8690786026361,28.9,23.8
4853,11,0,9.21483190575681,11.2090945601897,66.2,18.8
2890,13,0,8.47519067045695,10.9592514633433,35.5,11.5
4292,8,0,8.09073771889677,10.5513222804479,31.5,4.1
1105,1,0,7.78698401821172,9.60977824711049,28.2,4
6095,20,2,6.64406434319474,8.22276536819574,13.4,1.7
4298,13,0,8.49544909280575,10.0088728999679,43.2,9
5291,15,0,8.97547150092048,10.7851890522211,64.4,13.8
7165,25,0,8.0883673388053,10.326923264777,33.5,6
6402,16,0,7.94257218561737,10.2452698033693,23.2,3.4
7686,20,0,8.44206424148203,10.5216220431229,24.9,4.6
2986,11,0,8.95156682509784,11.5265438936937,33,12.1
6838,7,1,8.49023485059146,8.77657993467351,58.2,8.3
3609,13,0,8.64492545192798,11.0883633898308,36.7,10.6
4622,10,0,8.05586340468002,10.303834049794,14.9,3.3
1632,4,0,7.93430834308087,9.97245919591424,22.8,5.1
2628,4,0,9.20418136461964,10.5050649641145,29.4,4.3
5490,11,0,8.07950349442347,6.49704432771532,33.2,7.6
3133,2,0,9.24405881879385,10.7809840215945,42.1,10.5
668,2,0,8.73351824193921,9.02854967810771,18,2.7
4321,9,0,7.67200344036481,7.56405403829776,16.2,3.2
4761,13,0,8.45926610110957,11.1129054242718,28.4,7
1373,2,0,7.60666737047858,8.5223934896947,20.8,1.2
783,2,0,7.80952458661513,9.76214045030355,25.9,3.3
69,0,0,7.81954667962889,6.14702445145037,31.3,0
7,0,0,NA,NA,NA,NA
5015,7,0,8.27350695333802,8.41866868718702,36,6
1350,0,0,NA,NA,NA,NA
188,1,0,NA,NA,NA,NA
99,0,0,NA,NA,NA,NA
116,2,0,NA,NA,NA,NA
87,0,0,NA,NA,NA,NA
70,0,0,NA,NA,NA,NA
147,0,0,NA,NA,NA,NA
99,0,0,NA,NA,NA,NA
130,0,0,NA,NA,NA,NA
218,0,0,NA,NA,NA,NA
91,0,0,NA,NA,NA,NA
128,0,0,NA,NA,NA,NA
589,0,0,NA,NA,NA,NA
34,0,0,NA,NA,NA,NA
38,0,0,NA,NA,NA,NA
93,0,0,NA,NA,NA,NA
1005,1,0,NA,NA,NA,NA
1107,4,0,11.1184757479905,10.3626507944754,72.4,50.8
1820,3,0,10.5226445564072,8.99220228175594,60.1,20.1
5177,20,2,10.5767242816001,9.08079711824156,44.5,14.3
4108,17,0,10.6864130674904,9.70027009464857,73.7,31.8
6021,22,0,9.32468274291617,6.30247052051172,65.2,19.9
7441,30,0,10.3546969874612,8.83450095813587,44.8,20.8
198,1,0,NA,NA,NA,NA
5128,18,0,9.66467415811534,7.84059514969542,37.7,8.2
4595,4,0,9.76479212880687,8.05202947127091,59.7,24.8
2,0,0,10.5787750573636,9.08627988958795,0,NA
2744,7,0,9.04989386292969,7.29761417059156,45.4,8.5
150,0,0,NA,NA,NA,NA
3111,14,0,9.39168422776237,7.57564717823152,64.6,14
3470,9,0,8.89628430049965,6.01607424648114,24.6,5.1
1284,8,0,8.01695081001703,6.83413381441349,52.8,12.1
400,1,0,NA,NA,NA,NA
1004,2,0,7.16436669181497,8.44656952954788,37,7.5
1214,2,0,5.6733077240258,8.32139191231461,33.4,3.9
143,1,0,6.30309372512462,8.52918677148041,25.7,15.7
214,0,0,7.17950216263734,8.14049927207268,37.8,23.5
10,0,0,6.99501895438757,8.31271866809312,0,0
237,0,0,7.46192753941117,7.29477074752649,25.1,0
835,3,0,7.90534226373761,7.86142726582805,30.2,1.1
21,0,0,NA,NA,NA,NA
130,1,0,8.14573792587274,7.32587296305452,42.2,7.8
528,0,0,10.117856853108,7.76602258931305,69.3,15
87,0,0,6.13185517861097,8.79890783669768,41.3,0
110,0,0,6.65387083563181,8.95605241401202,42.3,35.6
45,0,0,8.93455696943211,5.43487883528534,65,NA
752,3,0,8.15335099589757,6.93194379223911,39.3,12.8
751,3,0,8.16609566487063,7.37174137549624,63.7,15.9
6211,53,1,8.51473940218981,7.28787314549224,56.9,17.2
405,2,0,NA,NA,NA,NA
4960,43,1,8.45644210521657,6.18436534153296,35.4,3.5
438,1,0,6.41643140269623,8.81305144338448,43.6,0
596,1,0,6.37228492154671,8.40643281350703,33.5,3.6
1263,10,1,6.91262634602063,9.04189887765108,27.9,4.5
156,0,0,5.93830707841882,8.21326308355722,30.2,0
1025,4,0,6.73808471259478,8.4846442190476,43.5,10.1
2,0,0,6.2594849474282,8.34943449556718,0,0
116,0,0,7.21650073212545,9.13640440903913,34,0
2243,6,0,7.37666484951021,8.09447384191553,40.8,4.5
110,2,0,NA,NA,NA,NA
164,2,0,7.35147712027031,7.87099612451744,35.4,0
590,3,0,5.87257216824082,8.59917039065848,50.4,13.8
136,0,0,5.81811960249781,8.26734914646845,76.4,9.9
883,9,0,8.45932537006477,6.86045872346806,31,10.6
225,1,0,NA,NA,NA,NA
399,1,0,NA,NA,NA,NA
4810,19,0,10.5293328664519,9.10079154205045,52.3,18.5
123,1,0,10.157425362923,8.56699959319867,53.1,11.7
1470,10,1,9.41098475817907,6.28483008949292,51.4,4.5
111,1,0,8.37591345982966,8.40145338909294,64.2,0
209,1,0,10.0457323789176,7.73520657185521,58.1,33
4945,22,0,10.5550608256562,9.07131153053615,64.3,18
50,6,0,NA,NA,NA,NA
820,5,0,7.18428831173688,9.15568029495797,40,7.8
605,4,0,8.34985881705805,7.43847451341755,48.6,11.3
68,0,0,10.4241043901183,8.89642862249435,70.6,0
248,0,0,9.65877590250442,7.83901145328483,75.3,9.9
1168,10,0,10.4515752008556,9.18863122383384,67.1,10.5
1001,8,0,10.0715548192657,8.457202904789,41.6,12.3
92,0,0,10.4155528356536,9.4709511411673,79,15
33,0,0,8.62499034054223,7.15071967595274,27.4,36.8
520,2,0,10.9258742581937,10.1567258760914,73.1,33.5
1947,9,0,9.32085002077072,7.5358263448436,48.3,5.3
1236,9,0,7.85286640222366,7.64444512550805,32.7,3.9
1258,3,0,8.92093742485501,8.58685319951771,71.6,17.2
190,0,0,9.72485310329893,8.1724171573712,47.1,17.9
1131,11,0,9.9669830599904,8.59283144988986,55.8,7.5
41,0,0,9.78353531020129,7.92846753820188,0,0
1513,5,0,10.2900305893499,8.6955766835441,49.1,11.3
1593,12,0,8.42685793372006,8.91735114001301,55,19.9
346,1,0,10.957413293102,10.1362214781849,73,22.2
574,0,0,9.15668636059795,7.69096109713987,42.9,5.2
1672,4,0,10.1749561772584,7.45683629209769,51,6.7
369,0,0,10.7854361328424,8.49522946371537,67,18.8
1525,9,0,10.3088097494047,9.02814231580177,70.5,15.3
75,1,0,6.70293020708457,8.21503110044728,59,23.2
6535,22,1,10.2438150168373,8.19091774780684,52,6.9
3105,5,0,9.8961811629095,7.0150852473652,44.8,7
2911,7,0,9.51196372018953,7.80427678339134,38.1,9.5
5041,36,0,10.7431096593443,8.82542622325539,42.4,14.4
2839,13,0,10.7001286631949,9.33381974805815,69.1,31.1
1,0,0,NA,NA,NA,NA
445,1,0,NA,NA,NA,NA
153,0,0,9.09139440631327,7.65908840819641,35.9,0
332,1,0,7.15712646390843,8.83434409289668,31.6,9.2
18,0,0,NA,NA,NA,NA
3193,16,2,10.7342596913852,9.19210317564086,42.2,20.2
9129,21,0,11.4441384917636,10.7922173922084,47.9,17.5
4633,9,1,11.4341795257845,10.7352999897444,71.2,29
218,3,0,NA,NA,NA,NA
724,2,0,NA,NA,NA,NA
3567,17,0,11.5186808347527,11.0812800794507,56.7,20.3
8505,19,0,11.0687698322236,10.100691025323,39.9,9.9
4465,7,0,10.3209805339337,8.60165670769995,37.9,9.5
1734,3,0,10.1940408871059,8.70719765171667,48.5,8.7
3639,14,1,9.94977460705509,7.53430308864322,63.7,17.6
1325,7,0,8.51340493919129,7.56389941797484,56.1,19
5447,19,0,9.10871899489758,7.91474507728787,45.6,10.8
2276,9,0,9.24985433016309,7.01144276458996,58.5,10.7
38,0,0,6.31678877141078,7.75805769423192,NA,NA
542,3,0,10.668438972588,8.45502850688801,76.1,22.7
2383,11,0,9.74505827274393,7.25496074213167,34.8,7.5
2610,9,0,10.6177511846742,9.75129567546829,52.1,12
1163,6,0,10.6113960060072,8.91200298951202,53.1,4.9
159,1,0,9.74459549388977,7.96000215434005,59.5,15.1
6387,45,1,7.81581060437741,9.46989010435156,37.8,9.8
530,4,0,8.04653241046972,10.3690797124111,30.3,7.5
78,0,0,NA,NA,NA,NA
225,2,0,9.70268879499321,8.31107058543106,56,38.8
15,0,0,6.49495751298231,8.46398533141312,48.2,0
4846,24,3,10.7692028286749,8.17827311040353,51,9.7
1977,9,0,9.61301632307133,6.47847614383612,35.7,2.1
260,3,0,NA,NA,NA,NA
765,12,0,7.75106049651388,8.70932189531708,42.3,9.1
5330,37,0,10.3749658704402,9.0077074827365209,59.3,14.8
452,1,0,NA,NA,NA,NA
4744,33,0,10.9564806222121,10.0076357398993,37.7,6.6
1203,4,0,6.89816067367427,8.58151298314342,34.3,2
37,0,0,9.33254886034159,6.27355212174925,79.6,0
1212,1,0,9.36555680834571,7.89023116855398,55.3,12.6
144,3,0,8.86794108542636,6.12383859178419,83,7.1
1349,2,0,10.5044027766957,8.98110915201001,75.2,25.2
79,1,0,7.92062509084798,6.97082450706419,39,0
456,2,0,9.58170168318177,6.01833673521558,23.5,4.3
1,0,0,NA,NA,NA,NA
4874,20,0,4.58876253467483,7.37888533777167,44.3,10.4
861,5,0,NA,NA,NA,NA
6283,29,0,4.56582562758009,7.39925998142867,39.1,9.6
6203,34,0,4.70650598708374,6.54877030247653,27.1,5.9
4007,26,0,4.99229239154709,7.51977142873379,25.3,5.8
217,2,0,NA,NA,NA,NA
3230,15,0,4.75454656252111,7.17568386375934,56.4,12.6
7816,44,0,4.84580952875572,6.7710630563224,25.2,5.8
256,0,0,2.9149778006174,6.46702987755093,23.3,18
44,0,0,3.0378497167157,6.11385500702015,41.4,0
220,0,0,2.89035881081165,6.34195107729587,59.8,16
202,1,0,NA,NA,NA,NA
37,0,0,3.39790424582397,6.74384359342605,19.5,14.3
98,1,0,NA,NA,NA,NA
38,0,0,NA,NA,NA,NA
59,0,0,3.16038187827338,7.12785575596657,7.5,0
271,1,0,3.19587892141881,6.04310445679566,26.4,9.7
3170,11,1,4.10704412571133,7.83043466759411,53.6,28.8
1303,4,0,3.92253986639328,7.66195354069061,43.3,12.8
205,5,0,NA,NA,NA,NA
2081,4,0,3.45226739310802,6.93854963871739,46.1,4.2
395,1,0,3.93796830456395,7.55053178395788,39.6,13.1
79,0,0,2.92995550891582,6.39984131291849,68.9,0
429,1,0,3.75197412536261,7.25846337834698,50,30.4
16,0,0,3.53023518815005,7.06851677231,56.5,0
62,0,0,3.67688315877655,6.36075836788311,NA,NA
542,0,0,5.31769277741162,6.44572567823839,70.8,NA
95,0,0,2.85299950816649,6.31959590233386,2.1,2.9
152,0,0,NA,NA,NA,NA
110,0,0,3.54958606053784,7.6187005353326,0,0
952,5,0,4.00230407747722,6.56603086136012,36.5,4.6
3298,2,0,3.21894769102951,7.07859919062566,43.3,12.4
171,1,0,4.41690951078317,7.06522891618853,40.8,28.9
372,3,0,3.56278765372328,6.71021951836296,55.1,6
592,1,0,5.11400434204981,6.11940694300384,28.1,0
253,1,0,3.74063157136137,7.66026132079695,44.8,43.4
255,0,0,4.23003153666734,6.81684616199902,35.2,0
792,3,0,2.87581177023558,6.2094093985727,38.5,0
1039,5,0,3.62595880671222,6.1810638878605,24,4.3
3156,12,1,3.7788402314391,6.47440246193612,31,6.1
229,3,0,3.11333777433648,6.5775406434142,50.2,15.6
85,0,0,3.46710554485687,6.01086502765908,18.9,0
2401,9,0,3.74708181558653,7.64729473595357,36.5,10.2
439,2,0,4.92613540880454,6.03945571934447,11.7,0
2603,3,0,3.4101573391392,7.3958125166959,42,9.8
467,0,0,3.57095528015592,6.95012062968522,49.1,7.6
259,0,0,3.00039550536579,6.69704399032992,5.6,0
987,4,0,4.36086768503187,7.27160421472704,42.1,14.9
833,1,0,3.74196810094971,7.31167085494616,46.8,18.2
104,1,0,2.83090794797924,6.19477584207941,45.4,5.7
797,0,0,3.0544038967937,6.79754432232004,12.6,0
668,6,0,4.34009124342816,7.18603519854267,43.9,6
312,0,0,3.69089082282068,6.27669491057517,27.3,14.9
24,0,0,2.89543567057299,6.36031795139577,NA,NA
689,1,0,3.54337411540423,7.53693378050819,57.9,13.2
401,0,0,3.74135262299372,5.8753152846756604,18.3,6.3
194,0,0,2.89083600876367,6.45864424066309,45,15.5
796,3,0,4.46193255923178,7.39532871534504,38.3,8.2
226,2,0,2.84873167409836,6.33760210797041,43,18.2
318,0,0,3.35077473610267,7.08539247932755,30.2,3.1
1207,6,0,3.15008395302424,6.89500911344658,35,11.1
89,0,0,3.72625356680824,6.28671196792066,29.9,0
5129,17,0,4.1611926587825,6.48185921616881,25.9,4.4
319,1,0,NA,NA,NA,NA
7055,22,0,5.71270518189404,6.52807312302171,31.5,8.2
38,3,0,NA,NA,NA,NA
238,1,0,NA,NA,NA,NA
5708,31,0,3.05174744797929,6.77934572308072,45.6,14.1
566,0,0,3.44292133827604,7.22464610265167,48.6,14.6
36,0,0,3.76612463720718,6.68636109152659,0,0
93,0,0,NA,NA,NA,NA
56,0,0,3.42638425122403,6.8745989923433,68.4,0
2566,9,0,3.21972875228942,6.74039561450734,42.3,12.5
3651,23,1,4.30982906228275,7.19079382274985,36.8,3.2
50,2,0,3.33406002150095,7.26339762392741,29.4,0
58,0,0,2.94742367969958,6.3052553993501,55.1,0
218,1,0,3.11771852804156,6.9433968124617,11.5,1.7
3886,31,0,6.32212081598221,9.40997038415349,41.1,10.9
967,6,0,NA,NA,NA,NA
4301,28,0,5.57203410881832,7.59531839354793,34,14.9
45,1,0,4.11560328086926,7.11099675495594,35.1,54.5
49,2,0,4.29460641189089,7.04740497595523,85.4,0
275,0,0,NA,NA,NA,NA
2779,11,0,5.72435566728571,7.50613594311493,32.2,8.9
2202,4,0,5.86538375022707,8.19011058446398,25.9,14.9
384,4,0,5.76973517483599,7.96930765707781,17.3,2.1
334,0,0,5.25352891323011,6.94334976502387,33,8.7
153,0,0,4.58068462820677,7.10396623032151,41.4,26.3
104,0,0,4.76032282410163,7.07983588640725,48,16.9
209,0,0,4.72332827483929,6.84846447414295,43,14.9
4231,25,1,5.73085634270745,6.52451011585464,52.4,18.8
2,0,0,NA,NA,NA,NA
90,0,0,NA,NA,NA,NA
659,3,0,5.0517915805228,6.93522207676634,37.5,7.1
86,1,0,6.1559132660141,9.27648073045701,57.5,0
98,1,0,NA,NA,NA,NA
2882,6,2,5.27448496758778,7.45089092429996,41.6,12.9
400,0,0,4.00441929942656,6.96940487974604,37.4,0.8
204,0,0,5.40292224973301,5.82244761938827,48.7,14.6
24,0,0,4.38462459072901,6.62552962192719,72.1,0
444,0,0,5.18783034920813,6.61113491892861,49.1,26.6
267,2,0,5.13018806229838,7.30521764020865,35.9,3.6
301,1,0,5.47407356224505,6.30367344162293,53.1,19.2
122,0,0,5.15314031426656,7.17399750286881,27.1,0
24,0,0,5.21677706963802,7.23752354763139,23.1,0
247,1,0,5.52819885637929,7.45639235114877,48.9,19.4
104,3,0,4.16137926664651,7.51899955702393,48.4,13.6
132,1,0,4.22149411968562,6.6887426639599,20.5,18.8
89,0,0,4.29239625412246,6.93553937276442,51.5,7.8
119,0,0,5.38367367035228,6.33120254445488,40.1,3.6
118,3,0,5.04077680946123,6.58883616860682,27.3,21.3
72,0,0,4.61789860607983,6.8499200509821,30.7,31.4
44,0,0,4.13962761812865,7.0143136714415,63.2,100
372,1,0,4.11966228865212,6.90134455040356,42.7,0
644,0,0,4.86500327025192,6.96115091793133,53.8,11.7
156,1,0,4.81089356915413,7.07461226866283,39.5,1.8
58,0,0,6.11727436065743,8.55716214454106,39.9,12.6
132,0,0,4.7729864954077,6.85401280439542,40.3,1.4
489,2,0,5.65969800215765,6.12975546240775,47.4,3.2
11,0,0,5.04155167489996,6.58910349613827,37.1,19.2
65,0,0,4.41445092169151,6.6031826876185296,62.7,22.4
535,3,0,5.73166679091353,7.30167178135118,27.8,12
46,1,0,4.56525246506701,7.37606497062642,78.2,0
458,3,0,4.99778920313095,6.92285198072454,45.1,14.6
61,0,0,3.60551508224183,6.97786930358551,39.2,42.9
45,0,0,3.80155621835342,7.04966633077833,0,0
176,1,0,3.96463824819379,7.05702064208115,37.1,21.1
41,0,0,4.01666730375965,7.36399358935758,42.1,0
59,0,0,6.68540585071348,9.88595609054018,52.1,0
4206,16,0,5.60253864085324,9.11937505784756,33.6,5.7
5789,18,0,5.67028729208726,9.03693805896991,32.9,5.5
776,0,0,5.24106019134978,9.65039847964571,NA,NA
1934,2,0,7.96986136885993,9.29323359280617,53.5,25.9
57,0,0,5.29173037100971,6.56153829692006,21.1,0
65,0,0,5.53708312966479,6.784947855537,22.4,0
11675,31,0,7.70081177766822,10.1659363665413,29.8,9
393,1,0,NA,NA,NA,NA
6216,29,0,7.38185409371363,10.5915024849419,37,9.8
340,2,0,NA,NA,NA,NA
273,0,0,7.5980000995033,6.45536916995239,33.4,6
118,0,0,NA,NA,NA,NA
786,7,1,5.50186575685169,8.86538294753794,26.5,2.7
